Standard;;;;0.0;100.0;0.0;0;0;316;0;100.0;0
Standard;2.4;9.0;0.267;0.0;100.0;0.0;151;0;165;0;100.0;0
Standard;2.4;8.0;0.3;0.0;100.0;0.0;151;0;165;0;100.0;0
Standard;2.4;10.0;0.24;0.0;100.0;0.0;151;0;165;0;100.0;0
Standard;2.4;1.0;2.4;0.0;100.0;0.0;151;0;165;0;100.0;0
Standard;2.4;6.0;0.4;0.0;100.0;0.0;151;0;165;0;100.0;0
Standard;2.4;5.0;0.48;0.0;100.0;0.0;151;0;165;0;100.0;0
Standard;2.4;7.0;0.343;0.0;100.0;0.0;151;0;165;0;100.0;0
Standard;2.4;4.0;0.6;0.0;100.0;0.0;151;0;165;0;100.0;0
Standard;2.4;2.0;1.2;0.0;100.0;0.0;151;0;165;0;100.0;0
Standard;2.4;3.0;0.8;0.0;100.0;0.0;151;0;165;0;100.0;0
