,,,,1,2,,,,6,7,8,9,10,,
WER.scripted1.DynamicTri,,,,,,,,,,,,,,,
Approach,Language Weight,Word Insertion Probability,Ratio,WER,WER,WER,WER,WER,WER,WER,WER,WER,WER,,
Standard,3.9,0.1,39,56.198,44.262,54.331,59.843,60.606,54.545,46.667,48.905,59.259,54.545,,53.9161
Standard,4,0.1,40,56.198,45.082,54.331,59.843,60.606,56.061,47.407,48.905,60,55.303,,54.3736
Standard,4.1,0.1,41,55.372,45.902,60.63,60.63,60.606,58.333,47.407,48.905,60,55.303,,55.3088
Standard,4.2,0.1,42,55.372,48.361,59.843,60.63,62.121,58.333,47.407,52.555,60,57.576,,56.2198
Standard,4.3,0.1,43,57.851,48.361,59.843,60.63,62.121,58.333,48.148,54.745,60,57.576,,56.7608
Standard,4.4,0.1,44,57.851,48.361,59.843,60.63,61.364,59.848,48.148,54.745,60,57.576,,56.8366
Standard,4.5,0.1,45,57.025,48.361,59.843,60.63,63.636,59.848,49.63,54.745,60.741,57.576,,57.2035
Standard,4.6,0.1,46,57.851,48.361,59.055,60.63,63.636,64.394,49.63,54.745,60.741,57.576,,57.6619
Standard,4.7,0.1,47,57.025,53.279,59.055,62.992,65.152,64.394,49.63,56.204,61.481,57.576,,58.6788
Standard,4.8,0.1,48,60.331,53.279,59.055,62.992,65.152,63.636,51.852,56.204,61.481,57.576,,59.1558
Standard,4.9,0.1,49,60.331,53.279,61.417,62.992,65.152,63.636,54.074,57.664,61.481,57.576,,59.7602
Standard,5,0.1,50,60.331,53.279,62.992,62.992,65.909,63.636,54.074,57.664,61.481,57.576,,59.9934
Standard,,,,67.769,60.656,54.331,51.969,61.364,55.303,55.556,57.664,62.963,58.333,,58.5908
Standard,0.1,0.2,0.5,57.851,54.098,48.031,46.457,58.333,48.485,52.593,50.365,59.259,51.515,,52.6987
Standard,0.2,0.2,1,51.24,48.361,42.52,38.583,52.273,43.939,45.926,42.336,51.111,46.97,,46.3259
Standard,0.3,0.2,1.5,51.24,48.361,40.157,39.37,50.758,42.424,41.481,42.336,50.37,46.212,,45.2709
Standard,0.4,0.2,2,50.413,49.18,40.157,41.732,49.242,40.909,41.481,42.336,50.37,46.97,,45.279
Standard,0.5,0.2,2.5,49.587,48.361,40.945,41.732,49.242,36.364,40.741,43.066,48.889,44.697,,44.3624
Standard,0.6,0.2,3,47.107,37.705,37.795,35.433,46.212,32.576,36.296,33.577,42.222,41.667,,39.059
Standard,0.7,0.2,3.5,38.843,33.607,33.858,27.559,36.364,26.515,28.148,29.197,37.778,34.091,,32.596
Standard,0.8,0.2,4,36.364,32.787,32.283,25.984,35.606,25.758,28.148,29.197,37.778,33.333,,31.7238
Standard,0.9,0.2,4.5,36.364,30.328,32.283,27.559,35.606,26.515,28.148,29.197,38.519,36.364,,32.0883
Standard,1,0.2,5,40.496,29.508,32.283,31.496,36.364,27.273,28.889,29.197,39.259,34.091,,32.8856
Standard,1.1,0.2,5.5,39.669,29.508,32.283,31.496,37.121,28.03,31.111,28.467,39.259,33.333,,33.0277
Standard,1.2,0.2,6,40.496,28.689,33.858,31.496,37.121,28.03,28.889,28.467,37.778,31.818,,32.6642
Standard,1.3,0.2,6.5,42.149,30.328,34.646,31.496,37.879,28.788,29.63,29.197,38.519,31.061,,33.3693
Standard,1.4,0.2,7,42.975,30.328,37.008,30.709,38.636,27.273,29.63,29.197,38.519,31.061,,33.5336
Standard,1.5,0.2,7.5,44.628,29.508,37.008,29.134,40.152,26.515,28.148,29.197,36.296,26.515,,32.7101
Standard,1.6,0.2,8,38.843,25.41,37.795,27.559,36.364,24.242,27.407,25.547,35.556,26.515,,30.5238
Standard,1.7,0.2,8.5,41.322,26.23,39.37,25.984,36.364,28.03,25.926,27.007,35.556,25.758,,31.1547
Standard,1.8,0.2,9,42.149,27.049,39.37,23.622,36.364,28.03,28.889,27.737,36.296,27.273,,31.6779
Standard,1.9,0.2,9.5,42.149,27.869,41.732,25.984,37.879,28.788,28.889,27.737,36.296,28.03,,32.5353
Standard,2,0.2,10,42.149,27.869,40.945,28.346,37.879,33.333,29.63,32.117,36.296,28.03,,33.6594
Standard,2.1,0.2,10.5,44.628,32.787,40.945,29.921,38.636,34.848,29.63,33.577,37.778,31.061,,35.3811
Standard,2.2,0.2,11,42.975,32.787,40.945,31.496,39.394,39.394,29.63,34.307,37.778,32.576,,36.1282
Standard,2.3,0.2,11.5,44.628,34.426,40.945,33.071,42.424,40.152,30.37,33.577,37.778,34.091,,37.1462
Standard,2.4,0.2,12,44.628,34.426,40.945,33.071,43.939,40.909,31.111,33.577,40.741,35.606,,37.8953
Standard,2.5,0.2,12.5,44.628,34.426,44.882,32.283,43.939,40.909,31.111,37.226,40.741,35.606,,38.5751
Standard,2.6,0.2,13,44.628,35.246,44.882,34.646,43.939,40.909,35.556,37.226,40.741,38.636,,39.6409
Standard,2.7,0.2,13.5,44.628,35.246,45.669,34.646,44.697,42.424,35.556,37.226,41.481,38.636,,40.0209
Standard,2.8,0.2,14,46.281,36.066,45.669,34.646,46.97,42.424,35.556,37.226,41.481,38.636,,40.4955
Standard,2.9,0.2,14.5,45.455,35.246,44.882,34.646,47.727,42.424,38.519,40.146,40.741,40.152,,40.9938
Standard,3,0.2,15,46.281,38.525,44.882,37.008,47.727,43.182,38.519,40.146,42.963,40.152,,41.9385
Standard,3.1,0.2,15.5,46.281,38.525,46.457,40.157,49.242,43.182,39.259,40.876,42.963,40.909,,42.7851
Standard,3.2,0.2,16,46.281,38.525,51.181,44.094,52.273,43.182,39.259,42.336,42.963,40.909,,44.1003
Standard,3.3,0.2,16.5,46.281,40.984,51.181,44.094,52.273,46.212,39.259,43.066,42.963,44.697,,45.101
Standard,3.4,0.2,17,45.455,40.984,51.181,47.244,52.273,49.242,39.259,44.526,48.148,46.97,,46.5282
Standard,3.5,0.2,17.5,47.107,42.623,51.181,47.244,52.273,51.515,39.259,45.255,48.148,46.97,,47.1575
Standard,3.6,0.2,18,47.107,42.623,51.181,49.606,52.273,51.515,39.259,45.255,51.852,50,,48.0671
Standard,3.7,0.2,18.5,47.107,41.803,51.181,49.606,52.273,51.515,39.259,47.445,51.852,50,,48.2041
Standard,3.8,0.2,19,47.107,41.803,51.181,49.606,53.03,53.788,40,47.445,54.074,51.515,,48.9549
Standard,3.9,0.2,19.5,47.107,44.262,51.181,51.969,53.03,53.788,40,47.445,54.074,51.515,,49.4371
Standard,4,0.2,20,47.107,44.262,51.181,54.331,55.303,53.788,43.704,49.635,55.556,51.515,,50.6382
Standard,4.1,0.2,20.5,46.281,44.262,53.543,57.48,56.061,53.788,45.926,49.635,57.778,51.515,,51.6269
Standard,4.2,0.2,21,49.587,44.262,53.543,57.48,60.606,53.788,45.926,48.905,58.519,53.788,,52.6404
Standard,4.3,0.2,21.5,52.066,44.262,52.756,57.48,60.606,56.818,45.926,48.905,58.519,55.303,,53.2641
Standard,4.4,0.2,22,52.066,44.262,53.543,59.055,59.848,56.818,46.667,48.905,58.519,55.303,,53.4986
Standard,4.5,0.2,22.5,53.719,44.262,53.543,59.843,59.848,56.818,46.667,48.905,58.519,55.303,,53.7427
Standard,4.6,0.2,23,53.719,44.262,57.48,59.843,61.364,56.818,46.667,48.905,58.519,55.303,,54.288
Standard,4.7,0.2,23.5,56.198,46.721,57.48,59.843,61.364,56.818,48.889,51.095,58.519,57.576,,55.4503
Standard,4.8,0.2,24,56.198,46.721,57.48,59.843,62.879,56.818,48.889,53.285,59.259,57.576,,55.8948
Standard,4.9,0.2,24.5,57.025,46.721,57.48,59.843,62.879,62.121,48.889,53.285,59.259,57.576,,56.5078
Standard,5,0.2,25,57.025,46.721,57.48,59.843,62.879,61.364,48.889,53.285,60,57.576,,56.5062
Standard,,,,68.595,61.475,55.118,54.331,61.364,55.303,54.815,57.664,63.704,59.848,,59.2217
Standard,0.1,0.3,0.333,62.81,55.738,48.819,48.819,59.091,50.758,51.852,51.095,60,53.03,,54.2012
Standard,0.2,0.3,0.667,54.545,51.639,46.457,42.52,53.03,46.212,47.407,43.066,56.296,50,,49.1172
Standard,0.3,0.3,1,51.24,49.18,43.307,39.37,52.273,43.939,45.185,42.336,50.37,46.212,,46.3412
Standard,0.4,0.3,1.333,51.24,48.361,39.37,39.37,50,41.667,40.741,42.336,50.37,46.212,,44.9667
Standard,0.5,0.3,1.667,48.76,46.721,40.945,40.157,49.242,40.152,40,42.336,49.63,43.939,,44.1882
Standard,0.6,0.3,2,47.107,39.344,37.795,35.433,46.212,37.121,36.296,36.496,43.704,42.424,,40.1932
Standard,0.7,0.3,2.333,37.19,31.148,32.283,25.984,36.364,25.758,28.148,32.117,37.778,34.848,,32.1618
Standard,0.8,0.3,2.667,36.364,28.689,32.283,24.409,33.333,23.485,28.148,27.007,37.778,32.576,,30.4072
Standard,0.9,0.3,3,33.884,27.869,31.496,23.622,34.848,25.758,23.704,27.007,37.778,31.061,,29.7027
Standard,1,0.3,3.333,31.405,27.049,31.496,25.984,34.848,26.515,25.185,27.007,37.037,31.061,,29.7587
Standard,1.1,0.3,3.667,29.752,27.049,31.496,27.559,33.333,26.515,25.185,27.007,35.556,29.545,,29.2997
Standard,1.2,0.3,4,26.446,22.951,29.134,26.772,34.091,23.485,25.926,25.547,31.852,28.03,,27.4234
Standard,1.3,0.3,4.333,29.752,22.131,28.346,25.984,33.333,24.242,22.963,24.818,31.852,26.515,,26.9936
Standard,1.4,0.3,4.667,33.058,22.131,27.559,26.772,33.333,24.242,22.963,24.818,32.593,29.545,,27.7014
Standard,1.5,0.3,5,33.884,25.41,28.346,23.622,32.576,22.727,22.963,26.277,32.593,25.758,,27.4156
Standard,1.6,0.3,5.333,33.884,25.41,28.346,23.622,34.091,24.242,25.185,25.547,34.074,27.273,,28.1674
Standard,1.7,0.3,5.667,33.884,26.23,33.858,23.622,35.606,25,25.185,24.818,33.333,25.758,,28.7294
Standard,1.8,0.3,6,33.884,27.049,37.008,23.622,34.848,25,25.185,26.277,33.333,25.758,,29.1964
Standard,1.9,0.3,6.333,33.884,27.869,38.583,25.197,35.606,25.758,28.148,27.007,33.333,27.273,,30.2658
Standard,2,0.3,6.667,35.537,27.869,40.157,26.772,35.606,27.273,27.407,27.007,33.333,27.273,,30.8234
Standard,2.1,0.3,7,35.537,28.689,40.945,28.346,36.364,27.273,27.407,29.927,33.333,27.273,,31.5094
Standard,2.2,0.3,7.333,39.669,28.689,40.157,29.921,39.394,31.818,28.889,32.117,34.074,31.061,,33.5789
Standard,2.3,0.3,7.667,41.322,28.689,40.157,31.496,39.394,34.091,28.889,32.117,37.037,32.576,,34.5768
Standard,2.4,0.3,8,42.975,30.328,40.157,31.496,39.394,37.121,30.37,32.117,37.037,32.576,,35.3571
Standard,2.5,0.3,8.333,42.975,30.328,40.157,32.283,40.909,39.394,31.111,33.577,37.037,35.606,,36.3377
Standard,2.6,0.3,8.667,42.975,30.328,41.732,32.283,43.939,39.394,31.111,33.577,37.778,35.606,,36.8723
Standard,2.7,0.3,9,44.628,34.426,44.094,32.283,43.939,40.909,31.111,35.766,40,36.364,,38.352
Standard,2.8,0.3,9.333,44.628,35.246,44.882,32.283,44.697,40.909,31.111,37.226,40.741,38.636,,39.0359
Standard,2.9,0.3,9.667,46.281,35.246,44.882,34.646,44.697,42.424,34.815,37.226,40.741,38.636,,39.9594
Standard,3,0.3,10,45.455,36.066,44.882,34.646,47.727,42.424,37.037,37.226,40.741,39.394,,40.5598
Standard,3.1,0.3,10.333,44.628,36.066,44.882,34.646,48.485,42.424,37.037,37.226,40.741,40.909,,40.7044
Standard,3.2,0.3,10.667,45.455,39.344,44.882,34.646,48.485,42.424,37.778,40.146,40.741,40.909,,41.481
Standard,3.3,0.3,11,45.455,38.525,45.669,38.583,50,42.424,39.259,42.336,40.741,40.909,,42.3901
Standard,3.4,0.3,11.333,45.455,38.525,45.669,40.157,52.273,43.182,38.519,42.336,42.963,41.667,,43.0746
Standard,3.5,0.3,11.667,45.455,40.984,50.394,40.157,52.273,46.212,39.259,43.066,42.963,41.667,,44.243
Standard,3.6,0.3,12,45.455,40.984,50.394,44.094,52.273,46.97,39.259,43.066,45.185,44.697,,45.2377
Standard,3.7,0.3,12.333,47.107,40.164,50.394,47.244,52.273,49.242,37.778,43.066,45.185,50,,46.2453
Standard,3.8,0.3,12.667,47.107,41.803,50.394,47.244,53.03,51.515,37.778,45.255,48.889,50,,47.3015
Standard,3.9,0.3,13,47.107,41.803,50.394,49.606,53.03,51.515,37.778,47.445,51.852,51.515,,48.2045
Standard,4,0.3,13.333,47.107,41.803,50.394,49.606,53.03,53.788,37.778,47.445,51.852,51.515,,48.4318
Standard,4.1,0.3,13.667,46.281,44.262,50.394,51.969,53.03,53.788,38.519,47.445,54.074,51.515,,49.1277
Standard,4.2,0.3,14,46.281,44.262,50.394,52.756,55.303,53.788,40.741,49.635,55.556,51.515,,50.0231
Standard,4.3,0.3,14.333,47.934,44.262,52.756,52.756,55.303,53.788,45.926,48.905,57.778,51.515,,51.0923
Standard,4.4,0.3,14.667,49.587,44.262,52.756,55.118,54.545,53.788,45.926,48.905,58.519,52.273,,51.5679
Standard,4.5,0.3,15,48.76,44.262,52.756,57.48,55.303,56.818,45.926,48.905,58.519,53.788,,52.2517
Standard,4.6,0.3,15.333,51.24,44.262,52.756,59.055,58.333,56.818,46.667,48.905,58.519,53.788,,53.0343
Standard,4.7,0.3,15.667,51.24,44.262,52.756,59.055,59.091,56.818,46.667,48.905,58.519,55.303,,53.2616
Standard,4.8,0.3,16,53.719,44.262,52.756,59.055,60.606,56.818,46.667,48.905,58.519,55.303,,53.661
Standard,4.9,0.3,16.333,53.719,44.262,55.118,59.055,60.606,56.818,46.667,51.095,58.519,55.303,,54.1162
Standard,5,0.3,16.667,57.025,46.721,57.48,59.055,60.606,56.818,48.889,51.095,59.259,55.303,,55.2251
Standard,,,,67.769,61.475,54.331,51.969,60.606,55.303,56.296,57.664,64.444,59.091,,58.8948
Standard,0.1,0.4,0.25,64.463,56.557,49.606,48.819,59.091,52.273,51.852,52.555,60,53.788,,54.9004
Standard,0.2,0.4,0.5,59.504,55.738,48.819,47.244,59.091,48.485,53.333,50.365,59.259,51.515,,53.3353
Standard,0.3,0.4,0.75,54.545,50.82,46.457,41.732,53.03,45.455,46.667,44.526,51.852,50,,48.5084
Standard,0.4,0.4,1,51.24,48.361,40.157,39.37,50,41.667,40,42.336,50.37,46.212,,44.9713
Standard,0.5,0.4,1.25,50.413,45.902,40.157,40.157,50,40.909,40,42.336,49.63,44.697,,44.4201
Standard,0.6,0.4,1.5,46.281,38.525,36.22,35.433,45.455,37.121,36.296,34.307,43.704,40.909,,39.4251
Standard,0.7,0.4,1.75,38.017,36.066,33.071,29.134,36.364,30.303,26.667,29.927,39.259,32.576,,33.1384
Standard,0.8,0.4,2,34.711,27.049,30.709,24.409,31.818,24.242,25.926,29.927,37.778,29.545,,29.6114
Standard,0.9,0.4,2.25,33.884,22.951,32.283,22.047,31.818,21.97,22.963,24.818,31.852,29.545,,27.4131
Standard,1,0.4,2.5,28.926,22.951,31.496,21.26,31.818,23.485,22.963,24.818,33.333,28.788,,26.9838
Standard,1.1,0.4,2.75,28.926,22.951,29.921,21.26,31.818,22.727,24.444,24.818,33.333,27.273,,26.7471
Standard,1.2,0.4,3,26.446,22.131,29.134,25.984,31.061,23.485,22.222,24.088,31.852,25.758,,26.2161
Standard,1.3,0.4,3.25,23.967,20.492,27.559,25.197,31.061,21.97,22.222,22.628,29.63,25.758,,25.0484
Standard,1.4,0.4,3.5,23.967,21.311,27.559,23.622,31.818,22.727,22.222,22.628,31.852,23.485,,25.1191
Standard,1.5,0.4,3.75,26.446,22.131,27.559,20.472,32.576,21.212,22.222,23.358,31.852,21.212,,24.904
Standard,1.6,0.4,4,33.058,25.41,27.559,20.472,32.576,22.727,22.222,24.818,31.852,21.212,,26.1906
Standard,1.7,0.4,4.25,33.058,26.23,27.559,20.472,34.091,22.727,22.222,24.818,31.111,21.212,,26.35
Standard,1.8,0.4,4.5,33.058,27.049,33.071,23.622,33.333,23.485,23.704,26.277,31.111,22.727,,27.7437
Standard,1.9,0.4,4.75,33.058,27.869,34.646,24.409,34.091,25.758,24.444,26.277,31.111,22.727,,28.439
Standard,2,0.4,5,33.058,27.869,37.795,25.984,35.606,25.758,25.185,27.007,32.593,24.242,,29.5097
Standard,2.1,0.4,5.25,33.058,28.689,38.583,28.346,35.606,25.758,27.407,27.007,32.593,25.758,,30.2805
Standard,2.2,0.4,5.5,35.537,28.689,39.37,28.346,37.121,27.273,27.407,30.657,32.593,25.758,,31.2751
Standard,2.3,0.4,5.75,35.537,28.689,39.37,29.921,37.121,30.303,27.407,32.117,32.593,28.788,,32.1846
Standard,2.4,0.4,6,37.19,28.689,39.37,29.921,38.636,34.848,29.63,32.117,35.556,31.061,,33.7018
Standard,2.5,0.4,6.25,41.322,30.328,39.37,30.709,38.636,35.606,30.37,32.117,35.556,31.061,,34.5075
Standard,2.6,0.4,6.5,42.975,30.328,40.945,30.709,40.152,37.121,31.111,32.117,35.556,32.576,,35.359
Standard,2.7,0.4,6.75,42.975,30.328,40.945,32.283,43.182,39.394,31.111,32.117,36.296,34.091,,36.2722
Standard,2.8,0.4,7,43.802,30.328,43.307,32.283,43.939,40.909,31.111,33.577,38.519,37.121,,37.4896
Standard,2.9,0.4,7.25,43.802,31.148,44.094,32.283,44.697,42.424,32.593,37.226,40,37.121,,38.5388
Standard,3,0.4,7.5,45.455,35.246,44.094,32.283,44.697,42.424,32.593,37.226,40.741,39.394,,39.4153
Standard,3.1,0.4,7.75,44.628,36.066,44.094,34.646,45.455,42.424,34.815,37.226,40.741,39.394,,39.9489
Standard,3.2,0.4,8,44.628,36.066,44.882,34.646,48.485,42.424,35.556,38.686,40.741,39.394,,40.5508
Standard,3.3,0.4,8.25,45.455,36.066,44.882,34.646,48.485,42.424,35.556,39.416,40.741,40.909,,40.858
Standard,3.4,0.4,8.5,45.455,39.344,44.882,34.646,48.485,42.424,35.556,42.336,40.741,40.909,,41.4778
Standard,3.5,0.4,8.75,45.455,38.525,45.669,38.583,52.273,42.424,35.556,43.066,40.741,41.667,,42.3959
Standard,3.6,0.4,9,45.455,38.525,48.819,40.157,52.273,42.424,37.037,43.066,42.963,42.424,,43.3143
Standard,3.7,0.4,9.25,45.455,40.164,50.394,40.157,52.273,46.97,37.037,43.066,42.963,42.424,,44.0903
Standard,3.8,0.4,9.5,45.455,40.164,50.394,40.157,53.03,46.97,37.037,43.066,45.185,46.97,,44.8428
Standard,3.9,0.4,9.75,47.107,40.164,50.394,47.244,53.03,51.515,37.037,43.066,47.407,46.97,,46.3934
Standard,4,0.4,10,47.107,41.803,50.394,47.244,53.03,51.515,37.778,43.066,48.889,46.97,,46.7796
Standard,4.1,0.4,10.25,46.281,41.803,50.394,49.606,53.03,53.788,37.778,47.445,48.889,51.515,,48.0529
