Sphinx Bi-Gram;10.5;0.7;15.0;0.0;0.0;0.0;0;0;0;0;100.0;0
Google Phoneme FlatTri-Gram;1.9;5.0;0.38;78.788;21.212;36.667;22;0;6;0;63.333;300
