Sphinx Bi-Gram;10.5;0.7;15.0;0.0;0.0;0.0;0;0;0;0;100.0;0
Google Phoneme FlatTri-Gram;1.9;5.0;0.38;76.378;26.772;41.379;22;4;8;0;58.621;269
