Sphinx Bi-Gram;10.5;0.7;15.0;0.0;0.0;0.0;0;0;0;0;100.0;0
Google Phoneme FlatTri-Gram;1.9;5.0;0.38;79.528;23.622;41.379;21;4;5;0;58.621;345
